confirmed,date,deaths,lat,lon,recovered
0,2020-02-20,0,-12.8275,45.1662,0
0,2020-02-21,0,-12.8275,45.1662,0
0,2020-02-22,0,-12.8275,45.1662,0
0,2020-02-23,0,-12.8275,45.1662,0
0,2020-02-24,0,-12.8275,45.1662,0
0,2020-02-25,0,-12.8275,45.1662,0
0,2020-02-26,0,-12.8275,45.1662,0
0,2020-02-27,0,-12.8275,45.1662,0
0,2020-02-28,0,-12.8275,45.1662,0
0,2020-02-29,0,-12.8275,45.1662,0
0,2020-03-01,0,-12.8275,45.1662,0
0,2020-03-02,0,-12.8275,45.1662,0
0,2020-03-03,0,-12.8275,45.1662,0
0,2020-03-04,0,-12.8275,45.1662,0
0,2020-03-05,0,-12.8275,45.1662,0
0,2020-03-06,0,-12.8275,45.1662,0
0,2020-03-07,0,-12.8275,45.1662,0
0,2020-03-08,0,-12.8275,45.1662,0
0,2020-03-09,0,-12.8275,45.1662,0
0,2020-03-10,0,-12.8275,45.1662,0
0,2020-03-11,0,-12.8275,45.1662,0
0,2020-03-12,0,-12.8275,45.1662,0
0,2020-03-13,0,-12.8275,45.1662,0
0,2020-03-14,0,-12.8275,45.1662,0
1,2020-03-15,0,-12.8275,45.1662,0
1,2020-03-16,0,-12.8275,45.1662,0
1,2020-03-17,0,-12.8275,45.1662,0
3,2020-03-18,0,-12.8275,45.1662,0
3,2020-03-19,0,-12.8275,45.1662,0
6,2020-03-20,0,-12.8275,45.1662,0
7,2020-03-21,0,-12.8275,45.1662,0
11,2020-03-22,0,-12.8275,45.1662,0
24,2020-03-23,0,-12.8275,45.1662,0
36,2020-03-24,0,-12.8275,45.1662,0
36,2020-03-25,0,-12.8275,45.1662,0
36,2020-03-26,0,-12.8275,45.1662,0
50,2020-03-27,0,-12.8275,45.1662,0
63,2020-03-28,0,-12.8275,45.1662,0
63,2020-03-29,0,-12.8275,45.1662,0
82,2020-03-30,0,-12.8275,45.1662,10
94,2020-03-31,1,-12.8275,45.1662,10
94,2020-04-01,1,-12.8275,45.1662,10
116,2020-04-02,1,-12.8275,45.1662,10
128,2020-04-03,2,-12.8275,45.1662,10
134,2020-04-04,2,-12.8275,45.1662,14
147,2020-04-05,2,-12.8275,45.1662,14
147,2020-04-06,2,-12.8275,45.1662,14
171,2020-04-07,2,-12.8275,45.1662,22
171,2020-04-08,2,-12.8275,45.1662,22
184,2020-04-09,2,-12.8275,45.1662,22
191,2020-04-10,2,-12.8275,45.1662,50
196,2020-04-11,3,-12.8275,45.1662,59
196,2020-04-12,3,-12.8275,45.1662,59
207,2020-04-13,3,-12.8275,45.1662,59
217,2020-04-14,3,-12.8275,45.1662,69
217,2020-04-15,3,-12.8275,45.1662,69
233,2020-04-16,3,-12.8275,45.1662,69
245,2020-04-17,4,-12.8275,45.1662,117
254,2020-04-18,4,-12.8275,45.1662,117
271,2020-04-19,4,-12.8275,45.1662,117
271,2020-04-20,4,-12.8275,45.1662,117
311,2020-04-21,4,-12.8275,45.1662,117
326,2020-04-22,4,-12.8275,45.1662,125
326,2020-04-23,4,-12.8275,45.1662,125
354,2020-04-24,4,-12.8275,45.1662,144
380,2020-04-25,4,-12.8275,45.1662,144
401,2020-04-26,4,-12.8275,45.1662,144
401,2020-04-27,4,-12.8275,45.1662,144
460,2020-04-28,4,-12.8275,45.1662,235
460,2020-04-29,4,-12.8275,45.1662,235
539,2020-04-30,4,-12.8275,45.1662,235
539,2020-05-01,4,-12.8275,45.1662,235
539,2020-05-02,4,-12.8275,45.1662,235
650,2020-05-03,6,-12.8275,45.1662,235
686,2020-05-04,6,-12.8275,45.1662,352
0,2020-01-22,0,-20.9043,165.618,0
0,2020-01-23,0,-20.9043,165.618,0
0,2020-01-24,0,-20.9043,165.618,0
0,2020-01-25,0,-20.9043,165.618,0
0,2020-01-26,0,-20.9043,165.618,0
0,2020-01-27,0,-20.9043,165.618,0
0,2020-01-28,0,-20.9043,165.618,0
0,2020-01-29,0,-20.9043,165.618,0
0,2020-01-30,0,-20.9043,165.618,0
0,2020-01-31,0,-20.9043,165.618,0
0,2020-02-01,0,-20.9043,165.618,0
0,2020-02-02,0,-20.9043,165.618,0
0,2020-02-03,0,-20.9043,165.618,0
0,2020-02-04,0,-20.9043,165.618,0
0,2020-02-05,0,-20.9043,165.618,0
0,2020-02-06,0,-20.9043,165.618,0
0,2020-02-07,0,-20.9043,165.618,0
0,2020-02-08,0,-20.9043,165.618,0
0,2020-02-09,0,-20.9043,165.618,0
0,2020-02-10,0,-20.9043,165.618,0
0,2020-02-11,0,-20.9043,165.618,0
0,2020-02-12,0,-20.9043,165.618,0
0,2020-02-13,0,-20.9043,165.618,0
0,2020-02-14,0,-20.9043,165.618,0
0,2020-02-15,0,-20.9043,165.618,0
0,2020-02-16,0,-20.9043,165.618,0
0,2020-02-17,0,-20.9043,165.618,0
0,2020-02-18,0,-20.9043,165.618,0
0,2020-02-19,0,-20.9043,165.618,0
0,2020-02-20,0,-20.9043,165.618,0
0,2020-02-21,0,-20.9043,165.618,0
0,2020-02-22,0,-20.9043,165.618,0
0,2020-02-23,0,-20.9043,165.618,0
0,2020-02-24,0,-20.9043,165.618,0
0,2020-02-25,0,-20.9043,165.618,0
0,2020-02-26,0,-20.9043,165.618,0
0,2020-02-27,0,-20.9043,165.618,0
0,2020-02-28,0,-20.9043,165.618,0
0,2020-02-29,0,-20.9043,165.618,0
0,2020-03-01,0,-20.9043,165.618,0
0,2020-03-02,0,-20.9043,165.618,0
0,2020-03-03,0,-20.9043,165.618,0
0,2020-03-04,0,-20.9043,165.618,0
0,2020-03-05,0,-20.9043,165.618,0
0,2020-03-06,0,-20.9043,165.618,0
0,2020-03-07,0,-20.9043,165.618,0
0,2020-03-08,0,-20.9043,165.618,0
0,2020-03-09,0,-20.9043,165.618,0
0,2020-03-10,0,-20.9043,165.618,0
0,2020-03-11,0,-20.9043,165.618,0
0,2020-03-12,0,-20.9043,165.618,0
0,2020-03-13,0,-20.9043,165.618,0
0,2020-03-14,0,-20.9043,165.618,0
0,2020-03-15,0,-20.9043,165.618,0
0,2020-03-16,0,-20.9043,165.618,0
0,2020-03-17,0,-20.9043,165.618,0
0,2020-03-18,0,-20.9043,165.618,0
2,2020-03-19,0,-20.9043,165.618,0
2,2020-03-20,0,-20.9043,165.618,0
4,2020-03-21,0,-20.9043,165.618,0
4,2020-03-22,0,-20.9043,165.618,0
8,2020-03-23,0,-20.9043,165.618,0
10,2020-03-24,0,-20.9043,165.618,0
14,2020-03-25,0,-20.9043,165.618,0
14,2020-03-26,0,-20.9043,165.618,0
15,2020-03-27,0,-20.9043,165.618,0
15,2020-03-28,0,-20.9043,165.618,0
15,2020-03-29,0,-20.9043,165.618,0
15,2020-03-30,0,-20.9043,165.618,0
16,2020-03-31,0,-20.9043,165.618,0
16,2020-04-01,0,-20.9043,165.618,0
18,2020-04-02,0,-20.9043,165.618,1
18,2020-04-03,0,-20.9043,165.618,1
17,2020-04-04,0,-20.9043,165.618,1
18,2020-04-05,0,-20.9043,165.618,1
18,2020-04-06,0,-20.9043,165.618,1
18,2020-04-07,0,-20.9043,165.618,1
18,2020-04-08,0,-20.9043,165.618,1
18,2020-04-09,0,-20.9043,165.618,1
18,2020-04-10,0,-20.9043,165.618,1
18,2020-04-11,0,-20.9043,165.618,1
18,2020-04-12,0,-20.9043,165.618,1
18,2020-04-13,0,-20.9043,165.618,1
18,2020-04-14,0,-20.9043,165.618,1
18,2020-04-15,0,-20.9043,165.618,1
18,2020-04-16,0,-20.9043,165.618,1
18,2020-04-17,0,-20.9043,165.618,14
18,2020-04-18,0,-20.9043,165.618,14
18,2020-04-19,0,-20.9043,165.618,15
18,2020-04-20,0,-20.9043,165.618,15
18,2020-04-21,0,-20.9043,165.618,17
18,2020-04-22,0,-20.9043,165.618,17
18,2020-04-23,0,-20.9043,165.618,17
18,2020-04-24,0,-20.9043,165.618,17
18,2020-04-25,0,-20.9043,165.618,17
18,2020-04-26,0,-20.9043,165.618,17
18,2020-04-27,0,-20.9043,165.618,17
18,2020-04-28,0,-20.9043,165.618,17
18,2020-04-29,0,-20.9043,165.618,17
18,2020-04-30,0,-20.9043,165.618,17
18,2020-05-01,0,-20.9043,165.618,17
18,2020-05-02,0,-20.9043,165.618,17
18,2020-05-03,0,-20.9043,165.618,17
18,2020-05-04,0,-20.9043,165.618,17
0,2020-01-22,0,-21.1351,55.2471,0
0,2020-01-23,0,-21.1351,55.2471,0
0,2020-01-24,0,-21.1351,55.2471,0
0,2020-01-25,0,-21.1351,55.2471,0
0,2020-01-26,0,-21.1351,55.2471,0
0,2020-01-27,0,-21.1351,55.2471,0
0,2020-01-28,0,-21.1351,55.2471,0
0,2020-01-29,0,-21.1351,55.2471,0
0,2020-01-30,0,-21.1351,55.2471,0
0,2020-01-31,0,-21.1351,55.2471,0
0,2020-02-01,0,-21.1351,55.2471,0
0,2020-02-02,0,-21.1351,55.2471,0
0,2020-02-03,0,-21.1351,55.2471,0
0,2020-02-04,0,-21.1351,55.2471,0
0,2020-02-05,0,-21.1351,55.2471,0
0,2020-02-06,0,-21.1351,55.2471,0
0,2020-02-07,0,-21.1351,55.2471,0
0,2020-02-08,0,-21.1351,55.2471,0
0,2020-02-09,0,-21.1351,55.2471,0
0,2020-02-10,0,-21.1351,55.2471,0
0,2020-02-11,0,-21.1351,55.2471,0
0,2020-02-12,0,-21.1351,55.2471,0
0,2020-02-13,0,-21.1351,55.2471,0
0,2020-02-14,0,-21.1351,55.2471,0
0,2020-02-15,0,-21.1351,55.2471,0
0,2020-02-16,0,-21.1351,55.2471,0
0,2020-02-17,0,-21.1351,55.2471,0
0,2020-02-18,0,-21.1351,55.2471,0
0,2020-02-19,0,-21.1351,55.2471,0
0,2020-02-20,0,-21.1351,55.2471,0
0,2020-02-21,0,-21.1351,55.2471,0
0,2020-02-22,0,-21.1351,55.2471,0
0,2020-02-23,0,-21.1351,55.2471,0
0,2020-02-24,0,-21.1351,55.2471,0
0,2020-02-25,0,-21.1351,55.2471,0
0,2020-02-26,0,-21.1351,55.2471,0
0,2020-02-27,0,-21.1351,55.2471,0
0,2020-02-28,0,-21.1351,55.2471,0
0,2020-02-29,0,-21.1351,55.2471,0
0,2020-03-01,0,-21.1351,55.2471,0
0,2020-03-02,0,-21.1351,55.2471,0
0,2020-03-03,0,-21.1351,55.2471,0
0,2020-03-04,0,-21.1351,55.2471,0
0,2020-03-05,0,-21.1351,55.2471,0
0,2020-03-06,0,-21.1351,55.2471,0
0,2020-03-07,0,-21.1351,55.2471,0
0,2020-03-08,0,-21.1351,55.2471,0
0,2020-03-09,0,-21.1351,55.2471,0
0,2020-03-10,0,-21.1351,55.2471,0
1,2020-03-11,0,-21.1351,55.2471,0
1,2020-03-12,0,-21.1351,55.2471,0
5,2020-03-13,0,-21.1351,55.2471,0
6,2020-03-14,0,-21.1351,55.2471,0
7,2020-03-15,0,-21.1351,55.2471,0
9,2020-03-16,0,-21.1351,55.2471,0
9,2020-03-17,0,-21.1351,55.2471,0
12,2020-03-18,0,-21.1351,55.2471,0
14,2020-03-19,0,-21.1351,55.2471,0
28,2020-03-20,0,-21.1351,55.2471,0
45,2020-03-21,0,-21.1351,55.2471,0
64,2020-03-22,0,-21.1351,55.2471,0
71,2020-03-23,0,-21.1351,55.2471,0
94,2020-03-24,0,-21.1351,55.2471,1
111,2020-03-25,0,-21.1351,55.2471,1
135,2020-03-26,0,-21.1351,55.2471,1
145,2020-03-27,0,-21.1351,55.2471,1
183,2020-03-28,0,-21.1351,55.2471,1
183,2020-03-29,0,-21.1351,55.2471,1
224,2020-03-30,0,-21.1351,55.2471,1
247,2020-03-31,0,-21.1351,55.2471,1
281,2020-04-01,0,-21.1351,55.2471,40
308,2020-04-02,0,-21.1351,55.2471,40
321,2020-04-03,0,-21.1351,55.2471,40
334,2020-04-04,0,-21.1351,55.2471,40
344,2020-04-05,0,-21.1351,55.2471,40
349,2020-04-06,0,-21.1351,55.2471,40
358,2020-04-07,0,-21.1351,55.2471,40
358,2020-04-08,0,-21.1351,55.2471,40
362,2020-04-09,0,-21.1351,55.2471,40
382,2020-04-10,0,-21.1351,55.2471,40
388,2020-04-11,0,-21.1351,55.2471,40
389,2020-04-12,0,-21.1351,55.2471,40
391,2020-04-13,0,-21.1351,55.2471,40
391,2020-04-14,0,-21.1351,55.2471,40
391,2020-04-15,0,-21.1351,55.2471,237
394,2020-04-16,0,-21.1351,55.2471,237
402,2020-04-17,0,-21.1351,55.2471,237
407,2020-04-18,0,-21.1351,55.2471,237
408,2020-04-19,0,-21.1351,55.2471,237
408,2020-04-20,0,-21.1351,55.2471,237
410,2020-04-21,0,-21.1351,55.2471,238
410,2020-04-22,0,-21.1351,55.2471,238
412,2020-04-23,0,-21.1351,55.2471,238
412,2020-04-24,0,-21.1351,55.2471,300
417,2020-04-25,0,-21.1351,55.2471,300
417,2020-04-26,0,-21.1351,55.2471,300
418,2020-04-27,0,-21.1351,55.2471,300
418,2020-04-28,0,-21.1351,55.2471,300
420,2020-04-29,0,-21.1351,55.2471,300
420,2020-04-30,0,-21.1351,55.2471,300
422,2020-05-01,0,-21.1351,55.2471,300
423,2020-05-02,0,-21.1351,55.2471,300
423,2020-05-03,0,-21.1351,55.2471,300
424,2020-05-04,0,-21.1351,55.2471,300
0,2020-01-22,0,17.9,-62.8333,0
0,2020-01-23,0,17.9,-62.8333,0
0,2020-01-24,0,17.9,-62.8333,0
0,2020-01-25,0,17.9,-62.8333,0
0,2020-01-26,0,17.9,-62.8333,0
0,2020-01-27,0,17.9,-62.8333,0
0,2020-01-28,0,17.9,-62.8333,0
0,2020-01-29,0,17.9,-62.8333,0
0,2020-01-30,0,17.9,-62.8333,0
0,2020-01-31,0,17.9,-62.8333,0
0,2020-02-01,0,17.9,-62.8333,0
0,2020-02-02,0,17.9,-62.8333,0
0,2020-02-03,0,17.9,-62.8333,0
0,2020-02-04,0,17.9,-62.8333,0
0,2020-02-05,0,17.9,-62.8333,0
0,2020-02-06,0,17.9,-62.8333,0
0,2020-02-07,0,17.9,-62.8333,0
0,2020-02-08,0,17.9,-62.8333,0
0,2020-02-09,0,17.9,-62.8333,0
0,2020-02-10,0,17.9,-62.8333,0
0,2020-02-11,0,17.9,-62.8333,0
0,2020-02-12,0,17.9,-62.8333,0
0,2020-02-13,0,17.9,-62.8333,0
0,2020-02-14,0,17.9,-62.8333,0
0,2020-02-15,0,17.9,-62.8333,0
0,2020-02-16,0,17.9,-62.8333,0
0,2020-02-17,0,17.9,-62.8333,0
0,2020-02-18,0,17.9,-62.8333,0
0,2020-02-19,0,17.9,-62.8333,0
0,2020-02-20,0,17.9,-62.8333,0
0,2020-02-21,0,17.9,-62.8333,0
0,2020-02-22,0,17.9,-62.8333,0
0,2020-02-23,0,17.9,-62.8333,0
0,2020-02-24,0,17.9,-62.8333,0
0,2020-02-25,0,17.9,-62.8333,0
0,2020-02-26,0,17.9,-62.8333,0
0,2020-02-27,0,17.9,-62.8333,0
0,2020-02-28,0,17.9,-62.8333,0
0,2020-02-29,0,17.9,-62.8333,0
0,2020-03-01,0,17.9,-62.8333,0
0,2020-03-02,0,17.9,-62.8333,0
0,2020-03-03,0,17.9,-62.8333,0
3,2020-03-04,0,17.9,-62.8333,0
3,2020-03-05,0,17.9,-62.8333,0
3,2020-03-06,0,17.9,-62.8333,0
3,2020-03-07,0,17.9,-62.8333,0
3,2020-03-08,0,17.9,-62.8333,0
1,2020-03-09,0,17.9,-62.8333,0
1,2020-03-10,0,17.9,-62.8333,0
1,2020-03-11,0,17.9,-62.8333,0
1,2020-03-12,0,17.9,-62.8333,0
1,2020-03-13,0,17.9,-62.8333,0
1,2020-03-14,0,17.9,-62.8333,0
1,2020-03-15,0,17.9,-62.8333,0
3,2020-03-16,0,17.9,-62.8333,0
3,2020-03-17,0,17.9,-62.8333,0
3,2020-03-18,0,17.9,-62.8333,0
3,2020-03-19,0,17.9,-62.8333,0
3,2020-03-20,0,17.9,-62.8333,0
3,2020-03-21,0,17.9,-62.8333,0
3,2020-03-22,0,17.9,-62.8333,0
3,2020-03-23,0,17.9,-62.8333,0
3,2020-03-24,0,17.9,-62.8333,0
3,2020-03-25,0,17.9,-62.8333,0
3,2020-03-26,0,17.9,-62.8333,0
5,2020-03-27,0,17.9,-62.8333,0
5,2020-03-28,0,17.9,-62.8333,0
5,2020-03-29,0,17.9,-62.8333,0
6,2020-03-30,0,17.9,-62.8333,1
6,2020-03-31,0,17.9,-62.8333,1
6,2020-04-01,0,17.9,-62.8333,1
6,2020-04-02,0,17.9,-62.8333,1
6,2020-04-03,0,17.9,-62.8333,1
6,2020-04-04,0,17.9,-62.8333,1
6,2020-04-05,0,17.9,-62.8333,1
6,2020-04-06,0,17.9,-62.8333,1
6,2020-04-07,0,17.9,-62.8333,1
6,2020-04-08,0,17.9,-62.8333,1
6,2020-04-09,0,17.9,-62.8333,1
6,2020-04-10,0,17.9,-62.8333,1
6,2020-04-11,0,17.9,-62.8333,1
6,2020-04-12,0,17.9,-62.8333,4
6,2020-04-13,0,17.9,-62.8333,4
6,2020-04-14,0,17.9,-62.8333,4
6,2020-04-15,0,17.9,-62.8333,4
6,2020-04-16,0,17.9,-62.8333,4
6,2020-04-17,0,17.9,-62.8333,4
6,2020-04-18,0,17.9,-62.8333,5
6,2020-04-19,0,17.9,-62.8333,5
6,2020-04-20,0,17.9,-62.8333,5
6,2020-04-21,0,17.9,-62.8333,6
6,2020-04-22,0,17.9,-62.8333,6
6,2020-04-23,0,17.9,-62.8333,6
6,2020-04-24,0,17.9,-62.8333,6
6,2020-04-25,0,17.9,-62.8333,6
6,2020-04-26,0,17.9,-62.8333,6
6,2020-04-27,0,17.9,-62.8333,6
6,2020-04-28,0,17.9,-62.8333,6
6,2020-04-29,0,17.9,-62.8333,6
6,2020-04-30,0,17.9,-62.8333,6
6,2020-05-01,0,17.9,-62.8333,6
6,2020-05-02,0,17.9,-62.8333,6
6,2020-05-03,0,17.9,-62.8333,6
6,2020-05-04,0,17.9,-62.8333,6
0,2020-01-22,0,46.8852,-56.3159,0
0,2020-01-23,0,46.8852,-56.3159,0
0,2020-01-24,0,46.8852,-56.3159,0
0,2020-01-25,0,46.8852,-56.3159,0
0,2020-01-26,0,46.8852,-56.3159,0
0,2020-01-27,0,46.8852,-56.3159,0
0,2020-01-28,0,46.8852,-56.3159,0
0,2020-01-29,0,46.8852,-56.3159,0
0,2020-01-30,0,46.8852,-56.3159,0
0,2020-01-31,0,46.8852,-56.3159,0
0,2020-02-01,0,46.8852,-56.3159,0
0,2020-02-02,0,46.8852,-56.3159,0
0,2020-02-03,0,46.8852,-56.3159,0
0,2020-02-04,0,46.8852,-56.3159,0
0,2020-02-05,0,46.8852,-56.3159,0
0,2020-02-06,0,46.8852,-56.3159,0
0,2020-02-07,0,46.8852,-56.3159,0
0,2020-02-08,0,46.8852,-56.3159,0
0,2020-02-09,0,46.8852,-56.3159,0
0,2020-02-10,0,46.8852,-56.3159,0
0,2020-02-11,0,46.8852,-56.3159,0
0,2020-02-12,0,46.8852,-56.3159,0
0,2020-02-13,0,46.8852,-56.3159,0
0,2020-02-14,0,46.8852,-56.3159,0
0,2020-02-15,0,46.8852,-56.3159,0
0,2020-02-16,0,46.8852,-56.3159,0
0,2020-02-17,0,46.8852,-56.3159,0
0,2020-02-18,0,46.8852,-56.3159,0
0,2020-02-19,0,46.8852,-56.3159,0
0,2020-02-20,0,46.8852,-56.3159,0
0,2020-02-21,0,46.8852,-56.3159,0
0,2020-02-22,0,46.8852,-56.3159,0
0,2020-02-23,0,46.8852,-56.3159,0
0,2020-02-24,0,46.8852,-56.3159,0
0,2020-02-25,0,46.8852,-56.3159,0
0,2020-02-26,0,46.8852,-56.3159,0
0,2020-02-27,0,46.8852,-56.3159,0
0,2020-02-28,0,46.8852,-56.3159,0
0,2020-02-29,0,46.8852,-56.3159,0
0,2020-03-01,0,46.8852,-56.3159,0
0,2020-03-02,0,46.8852,-56.3159,0
0,2020-03-03,0,46.8852,-56.3159,0
0,2020-03-04,0,46.8852,-56.3159,0
0,2020-03-05,0,46.8852,-56.3159,0
0,2020-03-06,0,46.8852,-56.3159,0
0,2020-03-07,0,46.8852,-56.3159,0
0,2020-03-08,0,46.8852,-56.3159,0
0,2020-03-09,0,46.8852,-56.3159,0
0,2020-03-10,0,46.8852,-56.3159,0
0,2020-03-11,0,46.8852,-56.3159,0
0,2020-03-12,0,46.8852,-56.3159,0
0,2020-03-13,0,46.8852,-56.3159,0
0,2020-03-14,0,46.8852,-56.3159,0
0,2020-03-15,0,46.8852,-56.3159,0
0,2020-03-16,0,46.8852,-56.3159,0
0,2020-03-17,0,46.8852,-56.3159,0
0,2020-03-18,0,46.8852,-56.3159,0
0,2020-03-19,0,46.8852,-56.3159,0
0,2020-03-20,0,46.8852,-56.3159,0
0,2020-03-21,0,46.8852,-56.3159,0
0,2020-03-22,0,46.8852,-56.3159,0
0,2020-03-23,0,46.8852,-56.3159,0
0,2020-03-24,0,46.8852,-56.3159,0
0,2020-03-25,0,46.8852,-56.3159,0
0,2020-03-26,0,46.8852,-56.3159,0
0,2020-03-27,0,46.8852,-56.3159,0
0,2020-03-28,0,46.8852,-56.3159,0
0,2020-03-29,0,46.8852,-56.3159,0
0,2020-03-30,0,46.8852,-56.3159,0
0,2020-03-31,0,46.8852,-56.3159,0
0,2020-04-01,0,46.8852,-56.3159,0
0,2020-04-02,0,46.8852,-56.3159,0
0,2020-04-03,0,46.8852,-56.3159,0
0,2020-04-04,0,46.8852,-56.3159,0
1,2020-04-05,0,46.8852,-56.3159,0
1,2020-04-06,0,46.8852,-56.3159,0
1,2020-04-07,0,46.8852,-56.3159,0
1,2020-04-08,0,46.8852,-56.3159,0
1,2020-04-09,0,46.8852,-56.3159,0
1,2020-04-10,0,46.8852,-56.3159,0
1,2020-04-11,0,46.8852,-56.3159,0
1,2020-04-12,0,46.8852,-56.3159,0
1,2020-04-13,0,46.8852,-56.3159,0
1,2020-04-14,0,46.8852,-56.3159,0
1,2020-04-15,0,46.8852,-56.3159,0
1,2020-04-16,0,46.8852,-56.3159,0
1,2020-04-17,0,46.8852,-56.3159,0
1,2020-04-18,0,46.8852,-56.3159,0
1,2020-04-19,0,46.8852,-56.3159,0
1,2020-04-20,0,46.8852,-56.3159,0
1,2020-04-21,0,46.8852,-56.3159,0
1,2020-04-22,0,46.8852,-56.3159,0
1,2020-04-23,0,46.8852,-56.3159,0
1,2020-04-24,0,46.8852,-56.3159,0
1,2020-04-25,0,46.8852,-56.3159,0
1,2020-04-26,0,46.8852,-56.3159,0
1,2020-04-27,0,46.8852,-56.3159,0
1,2020-04-28,0,46.8852,-56.3159,0
1,2020-04-29,0,46.8852,-56.3159,0
1,2020-04-30,0,46.8852,-56.3159,0
1,2020-05-01,0,46.8852,-56.3159,0
1,2020-05-02,0,46.8852,-56.3159,0
1,2020-05-03,0,46.8852,-56.3159,0
1,2020-05-04,0,46.8852,-56.3159,0
0,2020-01-22,0,18.0708,-63.0501,0
0,2020-01-23,0,18.0708,-63.0501,0
0,2020-01-24,0,18.0708,-63.0501,0
0,2020-01-25,0,18.0708,-63.0501,0
0,2020-01-26,0,18.0708,-63.0501,0
0,2020-01-27,0,18.0708,-63.0501,0
0,2020-01-28,0,18.0708,-63.0501,0
0,2020-01-29,0,18.0708,-63.0501,0
0,2020-01-30,0,18.0708,-63.0501,0
0,2020-01-31,0,18.0708,-63.0501,0
0,2020-02-01,0,18.0708,-63.0501,0
0,2020-02-02,0,18.0708,-63.0501,0
0,2020-02-03,0,18.0708,-63.0501,0
0,2020-02-04,0,18.0708,-63.0501,0
0,2020-02-05,0,18.0708,-63.0501,0
0,2020-02-06,0,18.0708,-63.0501,0
0,2020-02-07,0,18.0708,-63.0501,0
0,2020-02-08,0,18.0708,-63.0501,0
0,2020-02-09,0,18.0708,-63.0501,0
0,2020-02-10,0,18.0708,-63.0501,0
0,2020-02-11,0,18.0708,-63.0501,0
0,2020-02-12,0,18.0708,-63.0501,0
0,2020-02-13,0,18.0708,-63.0501,0
0,2020-02-14,0,18.0708,-63.0501,0
0,2020-02-15,0,18.0708,-63.0501,0
0,2020-02-16,0,18.0708,-63.0501,0
0,2020-02-17,0,18.0708,-63.0501,0
0,2020-02-18,0,18.0708,-63.0501,0
0,2020-02-19,0,18.0708,-63.0501,0
0,2020-02-20,0,18.0708,-63.0501,0
0,2020-02-21,0,18.0708,-63.0501,0
0,2020-02-22,0,18.0708,-63.0501,0
0,2020-02-23,0,18.0708,-63.0501,0
0,2020-02-24,0,18.0708,-63.0501,0
0,2020-02-25,0,18.0708,-63.0501,0
0,2020-02-26,0,18.0708,-63.0501,0
0,2020-02-27,0,18.0708,-63.0501,0
0,2020-02-28,0,18.0708,-63.0501,0
0,2020-02-29,0,18.0708,-63.0501,0
0,2020-03-01,0,18.0708,-63.0501,0
0,2020-03-02,0,18.0708,-63.0501,0
0,2020-03-03,0,18.0708,-63.0501,0
0,2020-03-04,0,18.0708,-63.0501,0
0,2020-03-05,0,18.0708,-63.0501,0
0,2020-03-06,0,18.0708,-63.0501,0
0,2020-03-07,0,18.0708,-63.0501,0
0,2020-03-08,0,18.0708,-63.0501,0
2,2020-03-09,0,18.0708,-63.0501,0
2,2020-03-10,0,18.0708,-63.0501,0
2,2020-03-11,0,18.0708,-63.0501,0
2,2020-03-12,0,18.0708,-63.0501,0
2,2020-03-13,0,18.0708,-63.0501,0
2,2020-03-14,0,18.0708,-63.0501,0
2,2020-03-15,0,18.0708,-63.0501,0
2,2020-03-16,0,18.0708,-63.0501,0
2,2020-03-17,0,18.0708,-63.0501,0
3,2020-03-18,0,18.0708,-63.0501,0
4,2020-03-19,0,18.0708,-63.0501,0
4,2020-03-20,0,18.0708,-63.0501,0
4,2020-03-21,0,18.0708,-63.0501,0
5,2020-03-22,0,18.0708,-63.0501,0
8,2020-03-23,0,18.0708,-63.0501,0
8,2020-03-24,0,18.0708,-63.0501,0
11,2020-03-25,0,18.0708,-63.0501,0
11,2020-03-26,0,18.0708,-63.0501,0
11,2020-03-27,0,18.0708,-63.0501,0
11,2020-03-28,0,18.0708,-63.0501,0
11,2020-03-29,0,18.0708,-63.0501,0
15,2020-03-30,1,18.0708,-63.0501,2
15,2020-03-31,1,18.0708,-63.0501,2
15,2020-04-01,1,18.0708,-63.0501,2
22,2020-04-02,1,18.0708,-63.0501,2
22,2020-04-03,1,18.0708,-63.0501,2
24,2020-04-04,2,18.0708,-63.0501,5
32,2020-04-05,2,18.0708,-63.0501,7
32,2020-04-06,2,18.0708,-63.0501,7
32,2020-04-07,2,18.0708,-63.0501,7
32,2020-04-08,2,18.0708,-63.0501,7
32,2020-04-09,2,18.0708,-63.0501,7
32,2020-04-10,2,18.0708,-63.0501,11
32,2020-04-11,2,18.0708,-63.0501,11
32,2020-04-12,2,18.0708,-63.0501,11
32,2020-04-13,2,18.0708,-63.0501,11
32,2020-04-14,2,18.0708,-63.0501,11
35,2020-04-15,2,18.0708,-63.0501,13
35,2020-04-16,2,18.0708,-63.0501,13
35,2020-04-17,2,18.0708,-63.0501,13
37,2020-04-18,2,18.0708,-63.0501,19
37,2020-04-19,2,18.0708,-63.0501,19
37,2020-04-20,2,18.0708,-63.0501,19
37,2020-04-21,2,18.0708,-63.0501,19
38,2020-04-22,2,18.0708,-63.0501,19
38,2020-04-23,2,18.0708,-63.0501,19
38,2020-04-24,3,18.0708,-63.0501,24
38,2020-04-25,3,18.0708,-63.0501,24
38,2020-04-26,3,18.0708,-63.0501,24
38,2020-04-27,3,18.0708,-63.0501,24
38,2020-04-28,3,18.0708,-63.0501,24
38,2020-04-29,3,18.0708,-63.0501,24
38,2020-04-30,3,18.0708,-63.0501,24
